#FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c	Name
PF02900.21	1.944	2.627	3.011	2.552	1.997	7.509	0.0	2.288	0.0	2.459	0.0	7.467	0.0	2.62	0.0	0.0	7.078	0.0	5.186	0.0	2.878	2.614	4.556	0.0	24.674	34.249	44.435	2.661	10.765	83.324	41.717	28.018	30.822	8.486	17.205	10.058	97.727	24.827	18.37	21.774	23.029	13.806	Catalytic LigB subunit of aromatic ring-opening dioxygenase
PF01871.20	1.944	2.627	3.011	2.552	1.997	7.509	0.0	2.288	0.0	2.459	0.0	7.467	0.0	2.62	0.0	0.0	7.078	0.0	5.186	0.0	2.878	2.614	4.556	0.0	24.674	34.249	35.847	2.661	10.765	83.324	41.717	28.018	30.822	8.486	17.205	10.058	97.727	24.827	29.361	21.774	25.412	13.806	AMMECR1
PF01970.19	3.592	7.218	2.794	0.0	1.845	18.619	0.0	2.04	2.388	0.0	0.0	0.0	0.0	2.421	2.041	2.63	0.0	3.874	9.75	0.0	0.0	9.994	2.142	0.0	11.438	3.171	13.236	9.74	32.269	53.595	15.124	23.092	31.214	19.144	3.206	3.101	3.626	13.776	12.646	16.656	9.531	12.798	Tripartite tricarboxylate transporter TctA family
PF07556.14	0.0	4.722	0.0	0.0	0.0	9.06	0.0	0.0	0.0	4.488	0.0	0.0	0.0	0.0	0.0	5.142	4.133	0.0	14.188	0.0	0.0	4.84	0.0	0.0	29.668	38.118	33.624	9.682	14.526	53.411	106.108	45.484	34.17	91.514	36.848	12.114	7.056	0.0	20.392	13.092	61.018	10.002	Protein of unknown function (DUF1538)
PF11913.11	0.0	8.536	0.0	0.0	0.0	20.474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.535	4.376	0.0	0.0	3.751	0.0	0.0	5.63	5.991	0.0	0.0	0.0	20.575	10.24	0.0	6.964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Protein of unknown function (DUF3431)
PF19848.2	5.063	6.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.431	6.758	0.0	0.0	7.043	5.938	0.0	10.69	0.0	28.381	13.79	0.0	0.0	10.828	0.0	15.911	0.0	0.0	0.0	0.0	6.491	0.0	9.467	35.527	7.177	Family of unknown function (DUF6323)
PF13271.9	4.243	0.0	0.0	3.699	0.0	5.776	2.445	0.0	0.0	3.077	0.0	0.0	5.678	6.53	2.292	0.0	0.0	0.0	3.824	0.0	0.0	0.0	0.0	0.0	4.275	7.623	9.685	11.765	16.529	27.135	6.764	0.0	3.848	18.509	4.703	0.0	5.515	10.686	3.938	19.808	4.832	3.019	Domain of unknown function (DUF4062)
PF14270.9	0.0	12.863	0.0	0.0	5.417	17.432	0.0	0.0	11.735	6.188	0.0	0.0	0.0	2.895	0.0	8.162	0.0	0.0	0.0	0.0	13.938	14.497	19.174	0.0	34.89	24.143	16.691	23.054	0.0	47.405	105.335	28.921	7.778	99.726	27.461	19.923	79.723	6.35	24.757	52.833	42.543	27.611	Domain of unknown function (DUF4358)
PF09823.12	0.0	16.586	0.0	0.0	0.0	5.304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.857	0.0	0.0	0.0	0.0	0.0	0.0	3.257	0.0	0.0	7.227	0.0	0.0	0.0	0.0	1.977	0.0	0.0	2.682	0.0	Domain of unknown function (DUF2357)
PF04072.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.407	15.463	0.0	14.159	103.327	0.0	28.83	60.593	0.0	0.0	8.457	16.614	4.426	0.0	0.0	2.773	0.0	Leucine carboxyl methyltransferase
PF14871.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.71	0.0	0.0	0.0	0.0	0.0	3.611	3.543	11.272	2.775	2.215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.354	0.0	Hypothetical glycosyl hydrolase 6
PF16962.8	0.0	6.992	0.0	0.0	0.0	2.237	3.931	0.0	0.0	0.0	0.0	0.0	0.0	2.297	0.0	0.0	0.0	0.0	0.0	0.0	2.544	11.905	0.0	0.0	7.232	0.0	0.0	6.913	0.0	3.655	7.226	0.0	2.721	22.326	0.0	5.881	3.441	0.0	0.0	0.0	0.0	2.425	Putative ABC exporter
PF13275.9	25.253	0.0	0.0	0.0	0.0	16.672	0.0	15.579	0.0	33.002	0.0	16.921	30.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.323	0.0	0.0	55.157	22.287	0.0	0.0	12.713	26.737	140.125	19.988	59.892	0.0	0.0	0.0	26.607	48.676	17.459	71.203	0.0	0.0	S4 domain
PF01980.19	0.0	0.0	8.607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.274	0.0	0.0	0.0	0.0	5.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.769	10.659	0.0	13.229	12.185	16.725	9.109	36.508	51.528	17.234	6.615	7.735	14.608	15.948	21.487	18.23	0.0	tRNA-methyltransferase O
PF10604.12	0.0	0.0	0.0	0.0	0.0	17.485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.411	43.724	0.0	64.112	54.996	331.156	28.982	51.538	53.691	0.0	0.0	0.0	13.504	34.886	26.981	0.0	21.278	0.0	Polyketide cyclase / dehydrase and lipid transport
PF04066.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.593	0.0	15.307	0.0	10.212	0.0	31.334	72.921	36.985	17.634	0.0	13.939	0.0	0.0	11.638	25.841	0.0	11.506	Multiple resistance and pH regulation protein F (MrpF / PhaF)
PF01937.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.859	0.0	0.0	0.0	0.0	6.804	0.0	0.0	6.718	0.0	0.0	0.0	0.0	3.671	0.0	0.0	0.0	0.0	0.0	0.0	6.612	0.0	4.943	0.0	0.0	0.0	0.0	0.0	0.0	4.182	0.0	0.0	0.0	Damage-control phosphatase ARMT1-like domain
PF11449.11	0.0	0.0	0.0	0.0	13.016	16.498	7.31	7.488	8.422	0.0	0.0	8.132	0.0	0.0	14.416	0.0	0.0	6.908	8.596	0.0	4.407	4.141	0.0	0.0	73.164	16.814	5.991	17.162	8.806	20.165	54.338	40.607	9.922	0.0	22.733	5.505	12.266	0.0	4.596	29.526	39.076	9.058	Putative, 10TM heavy-metal exporter
PF05899.15	0.0	3.843	0.0	0.0	0.0	5.532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.736	0.0	0.0	0.0	0.0	3.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	EutQ-like cupin domain
PF01478.21	0.0	7.032	0.0	0.0	0.0	6.824	6.385	0.0	0.0	0.0	0.0	0.0	0.0	7.276	0.0	0.0	4.329	3.847	0.0	0.0	0.0	0.0	4.242	0.0	238.721	83.945	63.511	31.981	30.396	43.749	696.875	94.825	91.975	1040.716	60.143	146.921	170.904	4.546	62.331	289.774	62.76	126.467	Type IV leader peptidase family
PF18960.3	0.0	5.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16	1.935	0.0	2.472	0.0	2.607	0.0	0.0	0.0	13.216	33.837	12.056	6.4	45.383	20.078	27.146	14.471	4.005	10.135	0.0	0.0	1.829	5.282	3.499	36.051	5.146	Family of unknown function (DUF5702)
PF09115.13	2.716	18.166	0.0	10.695	0.0	13.997	3.115	3.2	7.22	3.439	3.381	0.0	0.0	14.564	12.287	15.894	6.6	8.886	0.0	11.264	0.0	14.965	3.181	0.0	11.512	23.958	25.497	11.099	7.528	40.832	63.934	34.848	21.557	29.46	14.527	14.023	38.245	0.0	11.72	45.519	43.032	19.315	DNA polymerase III, delta subunit, C terminal
PF03458.16	0.0	11.642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.156	0.0	0.0	0.0	0.0	0.0	0.0	13.348	0.0	18.036	11.924	70.658	33.01	25.342	27.252	55.058	30.042	14.528	0.0	0.0	0.0	0.0	29.772	0.0	Glycine transporter
PF13657.9	1.807	0.0	0.0	2.358	0.0	0.0	0.0	0.0	0.0	7.223	0.0	0.0	0.0	0.0	2.056	0.0	0.0	1.971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.491	16.466	63.902	120.876	7.585	24.616	14.164	0.0	3.206	3.987	8.961	4.696	0.0	39.651	55.227	2.575	HipA N-terminal domain
PF12889.10	0.0	6.813	0.0	10.057	0.0	13.249	3.05	6.035	3.396	0.0	0.0	0.0	2.993	0.0	0.0	0.0	0.0	0.0	3.587	3.493	3.913	3.553	5.986	0.0	31.643	9.015	4.799	0.0	0.0	0.0	5.4	4.101	0.0	10.552	12.934	12.51	10.307	0.0	6.964	18.068	12.989	3.441	Protein of unknown function (DUF3829)
PF04985.17	0.0	26.443	0.0	0.0	0.0	0.0	0.0	6.089	0.0	6.618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.147	19.47	14.187	7.203	66.074	0.0	0.0	0.0	0.0	0.0	26.829	0.0	33.764	0.0	9.688	27.49	36.914	Phage tail tube protein FII
PF10662.12	10.775	15.9	9.356	15.588	0.0	15.254	6.046	20.183	0.0	0.0	7.488	0.0	7.048	0.0	6.033	7.775	0.0	6.56	0.0	0.0	0.0	15.391	6.986	6.718	0.0	40.188	0.0	7.174	7.371	0.0	0.0	9.347	9.247	0.0	0.0	0.0	10.579	14.983	0.0	9.798	0.0	0.0	Ethanolamine utilisation - propanediol utilisation
PF12450.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.845	0.0	0.0	0.0	0.0	7.097	0.0	0.0	0.0	31.651	0.0	10.754	0.0	0.0	2.39	2.312	0.0	0.0	0.0	2.504	5.708	3.82	von Willebrand factor
PF12034.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.845	0.0	0.0	0.0	0.0	7.097	0.0	0.0	0.0	31.651	0.0	10.754	0.0	0.0	2.39	2.312	0.0	0.0	0.0	2.504	5.708	3.82	Domain of unknown function (DUF3520)
PF02683.18	0.0	7.328	0.0	3.456	2.787	10.633	0.0	0.0	0.0	6.686	6.701	0.0	0.0	2.75	1.496	1.928	1.6	1.434	0.0	3.714	3.897	15.653	1.568	0.0	20.759	5.753	29.017	0.0	12.806	32.442	18.199	9.747	11.67	15.89	12.012	18.483	2.654	3.431	3.794	2.458	16.57	6.541	Cytochrome C biogenesis protein transmembrane region
PF08902.14	0.0	11.659	0.0	0.0	0.0	10.755	0.0	9.413	0.0	7.284	0.0	7.377	3.365	3.87	3.237	0.0	0.0	3.132	0.0	3.994	0.0	7.967	0.0	0.0	23.235	31.619	48.003	14.746	23.361	111.095	35.514	18.015	13.024	24.14	5.097	9.646	0.0	6.862	12.414	32.075	35.342	8.161	Domain of unknown function (DUF1848)
PF06414.15	0.0	6.401	0.0	6.227	0.0	12.348	0.0	0.0	0.0	0.0	0.0	0.0	5.558	0.0	0.0	26.551	5.455	4.721	0.0	0.0	0.0	0.0	0.0	0.0	11.124	8.554	36.408	43.483	0.0	68.169	48.551	34.659	19.807	47.488	8.082	13.693	18.715	5.145	0.0	70.785	15.11	20.062	Zeta toxin
PF13539.9	2.165	2.938	0.0	3.597	0.0	41.897	2.497	0.0	0.0	0.0	0.0	0.0	2.536	0.0	1.582	8.095	0.0	0.0	7.24	3.71	0.0	0.0	2.581	0.0	39.77	23.734	14.943	6.972	0.0	22.909	47.423	20.924	27.751	11.862	10.044	4.321	10.964	6.34	0.0	4.681	13.283	3.567	D-alanyl-D-alanine carboxypeptidase
PF18937.3	0.0	12.553	0.0	8.243	0.0	12.072	0.0	3.639	4.068	3.951	0.0	3.928	0.0	4.345	3.503	13.485	0.0	6.982	0.0	17.151	5.084	8.779	0.0	0.0	13.264	16.448	5.991	4.189	8.728	19.472	32.705	14.635	19.357	6.636	33.263	5.505	0.0	0.0	4.596	22.99	22.339	18.105	Family of unknown function (DUF5685)
PF12810.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.592	147.694	20.82	96.541	149.179	5.446	180.602	225.942	0.0	7.923	2.186	7.669	49.736	32.918	4.736	51.506	9.285	Glycine rich protein
PF18927.3	0.0	0.0	0.0	0.0	0.0	6.449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.593	13.276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Glycosyl-4,4'-diaponeurosporenoate acyltransferase
PF01220.22	0.0	17.013	9.356	0.0	0.0	0.0	0.0	0.0	8.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.734	34.847	0.0	17.187	65.935	3.33	48.822	38.612	13.594	32.452	10.114	24.702	9.911	17.235	0.0	53.752	8.349	Dehydroquinase class II
PF10086.12	0.0	0.0	0.0	0.0	0.0	8.613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.914	0.0	0.0	0.0	0.0	0.0	0.0	4.897	13.802	3.944	0.0	14.04	0.0	30.705	0.0	9.061	41.999	44.562	15.697	15.531	238.351	29.515	62.803	60.086	0.0	23.765	74.114	17.464	42.416	YhfC intramembrane metalloprotease
PF18917.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.281	0.0	0.0	0.0	52.63	188.706	39.352	0.0	0.0	0.0	0.0	0.0	0.0	11.138	0.0	0.0	11.012	Domain of unknown function (DUF5668)
PF11583.11	0.0	5.481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	P-aminobenzoate N-oxygenase AurF
PF14196.9	0.0	5.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.844	15.913	11.054	5.637	53.883	18.413	26.684	6.441	8.855	0.0	0.0	0.0	4.949	0.0	7.099	7.11	5.728	L-2-amino-thiazoline-4-carboxylic acid hydrolase
PF04463.15	6.311	8.565	0.0	0.0	0.0	0.0	0.0	37.301	16.781	88.18	39.286	72.929	0.0	0.0	21.545	0.0	61.448	20.651	8.564	0.0	0.0	0.0	0.0	0.0	174.17	11.141	93.306	8.827	26.512	0.0	41.295	0.0	10.243	14.081	11.264	11.131	254.824	24.68	27.292	0.0	33.52	0.0	2-thiouracil desulfurase
PF17782.4	2.28	0.0	0.0	0.0	0.0	2.874	0.0	2.854	0.0	3.036	0.0	3.069	0.0	3.221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.475	0.0	0.0	0.0	3.888	4.562	0.0	6.646	51.256	20.512	15.266	11.609	9.431	0.0	0.0	0.0	9.06	3.286	13.181	3.905	3.406	DprA winged helix domain
PF04993.16	8.376	22.739	0.0	0.0	0.0	0.0	0.0	0.0	10.83	9.729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.367	4.813	0.0	11.651	0.0	10.611	16.689	29.578	46.926	22.229	34.934	142.917	126.073	39.852	26.367	35.462	0.0	28.398	16.908	0.0	12.072	0.0	0.0	11.717	TfoX N-terminal domain
PF19502.2	0.0	15.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.972	0.0	5.41	0.0	8.046	5.006	5.131	0.0	5.132	0.0	4.674	0.0	13.026	6.931	0.0	5.128	0.0	0.0	0.0	5.86	16.107	0.0	0.0	0.0	9.616	0.0	13.79	13.05	0.0	Nucleotidyltransferase of unknown function (DUF6036)
PF07875.15	0.0	14.313	0.0	13.523	10.834	13.731	0.0	6.836	0.0	0.0	12.823	0.0	0.0	0.0	11.721	15.105	0.0	0.0	0.0	0.0	0.0	0.0	24.858	0.0	86.509	62.052	22.011	0.0	0.0	62.904	12.597	16.539	25.175	34.305	20.91	0.0	35.476	0.0	16.89	60.881	18.22	8.349	Coat F domain
PF01944.20	0.0	18.454	0.0	0.0	0.0	11.956	5.5	0.0	6.848	0.0	0.0	0.0	0.0	3.718	0.0	0.0	5.802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.666	8.679	0.0	9.782	24.767	68.317	14.246	18.128	39.878	0.0	15.949	0.0	5.93	0.0	8.637	40.312	32.396	Stage II sporulation protein M
PF18310.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.166	2.258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42	0.0	0.0	0.0	0.0	7.386	6.143	9.806	4.789	2.407	7.542	15.037	16.733	5.515	7.599	3.105	3.003	7.024	2.268	2.515	9.763	27.689	2.487	Domain of unknown function (DUF5605)
PF18954.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.525	9.356	20.415	6.736	21.101	0.0	15.947	15.821	0.0	0.0	0.0	0.0	12.705	14.355	0.0	0.0	0.0	Family of unknown function (DUF5697)
PF08378.14	0.0	6.145	0.0	5.397	0.0	0.0	0.0	9.458	0.0	0.0	0.0	10.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.287	35.399	31.048	0.0	11.984	26.131	6.966	5.202	7.718	5.303	6.325	0.0	88.848	0.0	5.767	3.574	0.0	0.0	Nuclease-related domain
PF02834.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.154	0.0	0.0	LigT like Phosphoesterase
PF20610.1	0.0	0.0	0.0	0.0	0.0	0.0	0.487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.356	3.672	0.578	1.256	2.916	1.879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.608	1.86	4.228	0.935	Thioester domain
PF18389.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.274	0.0	0.0	0.0	0.0	5.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.536	0.0	16.725	0.0	18.931	51.528	7.108	6.615	7.735	0.0	0.0	21.487	7.044	0.0	TrmO C-terminal domain
PF03616.17	9.099	24.698	0.0	17.918	0.0	0.0	5.249	18.82	0.0	2.889	0.0	0.0	7.996	3.066	0.0	0.0	0.0	2.173	0.0	0.0	0.0	5.823	2.712	2.882	52.583	0.0	15.721	30.343	9.311	17.746	24.455	10.469	7.027	4.968	0.0	3.3	8.929	0.0	0.0	4.253	0.0	0.0	Sodium/glutamate symporter
PF04346.15	0.0	0.0	0.0	2.842	0.0	0.0	0.0	2.959	3.328	0.0	0.0	0.0	2.536	0.0	0.0	0.0	0.0	2.724	0.0	0.0	0.0	6.022	7.743	0.0	0.0	8.815	0.0	12.331	3.461	16.088	20.743	4.011	3.968	15.05	4.458	0.0	0.0	3.256	0.0	0.0	4.418	3.56	Ethanolamine utilisation protein, EutH
PF10916.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.367	0.0	0.0	0.0	0.0	0.0	0.0	21.946	0.0	0.0	0.0	0.0	0.0	0.0	Protein of unknown function (DUF2712)
PF18948.3	0.0	0.0	0.0	0.0	2.668	7.604	6.738	0.0	3.882	0.0	0.0	0.0	0.0	3.5	0.0	0.0	3.554	0.0	3.963	0.0	0.0	0.0	3.088	7.235	28.257	9.067	4.809	3.998	0.0	5.578	50.833	12.515	16.509	5.673	0.0	0.0	0.0	3.308	7.402	0.0	0.0	3.617	Family of unknown function (DUF5692)
PF06631.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.043	0.0	0.0	Protein of unknown function (DUF1154)
PF16993.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.885	0.0	0.0	1.803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.288	3.534	0.0	2.642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Accessory Sec system protein Asp1
PF07247.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.187	0.0	0.0	0.0	0.0	4.432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.502	0.0	4.279	7.822	3.199	3.165	4.351	0.0	0.0	3.322	0.0	2.372	12.297	0.0	2.839	Alcohol acetyltransferase
PF13575.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.521	1.178	0.0	0.0	0.0	2.832	0.0	1.879	1.536	0.0	24.284	0.0	2.476	12.272	0.0	4.897	Domain of unknown function (DUF4135)
PF05147.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.521	3.567	0.0	0.0	3.752	2.832	3.349	1.879	1.536	0.0	24.284	0.0	2.476	9.839	0.0	4.897	Lanthionine synthetase C-like protein
PF04024.15	0.0	3.467	0.0	0.0	0.0	16.672	0.0	0.0	0.0	0.0	0.0	3.279	0.0	0.0	0.0	0.0	15.582	0.0	0.0	0.0	0.0	23.033	0.0	0.0	0.0	49.72	28.856	3.497	27.193	104.435	0.0	38.885	31.074	64.235	4.65	0.0	0.0	0.0	0.0	0.0	4.609	18.246	PspC domain
PF08808.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.882	0.0	0.0	0.0	0.0	6.148	0.0	9.094	5.301	7.036	4.844	0.0	0.0	0.0	0.0	0.0	12.792	0.0	0.0	0.0	0.0	RES domain
PF13930.9	0.0	9.178	0.0	2.457	0.0	16.42	0.0	0.0	2.488	0.0	0.0	0.0	0.0	0.0	3.219	0.0	0.0	3.393	0.0	0.0	0.0	0.0	0.0	3.747	0.0	4.187	5.805	7.881	2.897	12.363	10.106	17.584	3.789	13.982	5.351	0.0	19.518	0.0	9.778	26.217	5.003	4.272	DNA/RNA non-specific endonuclease
PF04488.18	0.0	4.507	0.0	0.0	0.0	4.471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.522	0.0	0.097	0.0	0.0	12.092	3.699	0.0	0.0	4.103	4.776	0.0	3.41	0.0	0.0	3.372	Glycosyltransferase sugar-binding region containing DXD motif
PF19842.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.548	16.979	0.0	0.0	0.0	0.0	6.164	0.0	0.0	0.0	0.0	0.0	0.0	YqeC protein
PF16161.8	0.0	0.0	0.0	16.972	4.406	5.304	4.495	4.605	0.0	10.893	0.0	0.0	4.565	10.947	9.689	12.487	0.0	4.745	0.0	0.0	6.35	11.876	9.295	4.936	72.405	22.714	7.83	0.0	5.85	46.14	63.836	13.772	13.792	101.647	60.695	21.798	128.481	5.618	42.786	88.683	45.082	36.823	Domain of unknown function (DUF4867)
PF08707.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.301	2.253	0.0	1.697	2.622	0.0	0.0	1.879	2.619	4.353	28.96	0.0	0.0	0.0	0.0	0.0	1.709	Primase C terminal 2 (PriCT-2)
PF07905.14	4.83	2.16	0.0	2.09	6.649	15.712	1.837	4.668	0.0	0.0	0.0	6.352	3.853	3.145	1.872	0.0	0.0	0.0	4.32	4.428	0.0	0.0	0.0	0.0	0.0	3.261	6.295	2.253	6.986	7.565	7.203	2.772	0.0	0.0	0.0	0.0	6.763	4.367	0.0	4.344	6.958	0.0	Purine catabolism regulatory protein-like family
PF05552.15	0.0	0.0	6.984	9.479	11.701	0.0	6.639	5.116	0.0	16.494	5.388	15.082	0.0	6.052	9.852	0.0	19.895	7.854	5.874	0.0	17.556	21.634	2.866	0.0	364.31	0.0	16.884	12.867	53.747	20.645	69.311	7.715	10.695	287.389	24.054	54.29	457.78	11.284	25.432	109.773	20.973	19.204	Conserved TM helix
PF13248.9	0.0	19.462	0.0	6.537	6.35	0.0	0.0	6.579	0.0	0.0	0.0	0.0	0.0	9.664	0.0	0.0	8.727	2.431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.401	46.25	23.023	0.0	0.0	0.0	0.0	0.0	9.347	10.336	9.311	0.0	0.0	zinc-ribbon domain
