FeatureID	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
tr_A0A6N8GYN2_A0A6N8GYN2_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0
tr_A0A6P1THR1_A0A6P1THR1_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0
tr_A0A6P1TS46_A0A6P1TS46_9FIRM	4	5	4	8	0	1	8	5	4	4	1	0	15	20	11	6	123	30	13	32	10
tr_A0A6S6RA07_A0A6S6RA07_9FIRM	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	5	0
tr_A0A730HT97_A0A730HT97_SALON	0	1	1	1	1	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0
tr_A0A753B6U6_A0A753B6U6_SALHO	0	1	1	1	1	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0
tr_A0A7C9LBS1_A0A7C9LBS1_9FIRM	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	5	3	0	4	1
tr_A0A7C9MNP3_A0A7C9MNP3_9GAMM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
tr_A0A7D9N467_A0A7D9N467_LACJH	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr_A0A7G5MZB0_A0A7G5MZB0_9FIRM	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	4	2	0	1	1
tr_A0A7G5NW85_A0A7G5NW85_CLOBU	0	2	1	2	1	0	4	1	0	0	0	0	1	0	0	0	0	0	1	0	0
tr_A0A7G7IQG0_A0A7G7IQG0_ENTHR	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	4	1
tr_A0A7G7IR68_A0A7G7IR68_ENTHR	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
tr_A0A7G9B183_A0A7G9B183_9FIRM	0	0	0	0	0	0	0	1	0	1	0	1	1	3	2	1	1	0	1	2	2
tr_A0A7G9FK20_A0A7G9FK20_9FIRM	1	0	1	1	0	0	2	1	0	1	1	2	2	1	1	2	9	4	1	5	1
tr_A0A7G9FKY2_A0A7G9FKY2_9FIRM	1	1	1	1	1	0	2	1	1	1	3	3	5	6	2	2	12	5	3	12	2
tr_A0A7G9FVJ0_A0A7G9FVJ0_9FIRM	0	0	1	0	0	0	2	1	0	0	1	2	2	2	2	2	8	3	1	3	1
tr_A0A7G9FZ05_A0A7G9FZ05_9FIRM	1	0	1	1	1	0	2	1	3	1	2	3	1	4	2	4	7	6	1	9	3
tr_A0A7H1MMK5_A0A7H1MMK5_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	2	1
tr_A0A7H1N3A3_A0A7H1N3A3_9PROT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0
tr_A0A7H9BUE6_A0A7H9BUE6_PARPN	3	0	1	1	0	0	6	2	7	0	1	2	0	5	4	0	2	0	0	7	0
tr_A0A7H9E0X0_A0A7H9E0X0_LACJH	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A7I8D403_A0A7I8D403_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	3	1	8	1
tr_A0A7I8DX34_A0A7I8DX34_9FIRM	0	0	1	0	0	0	0	0	1	1	1	1	0	2	1	1	4	2	0	6	1
tr_A0A7J4XKA9_A0A7J4XKA9_9BACE	1	3	1	0	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	1
tr_A0A7J5J9S5_A0A7J5J9S5_BACT4	0	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A7K0G5W2_A0A7K0G5W2_9ACTN	0	0	0	0	0	0	0	0	0	1	0	0	1	6	3	1	17	11	1	7	5
tr_A0A7M2XKC3_A0A7M2XKC3_9NOCA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0
tr_A0A7T4GAT4_A0A7T4GAT4_ENTCA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0
tr_A0A7T8LFA8_A0A7T8LFA8_SALBN	1	1	1	0	1	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0
tr_A0A7U0APP2_A0A7U0APP2_MORMO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0
tr_A0A7U5D3J7_A0A7U5D3J7_BACIU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
tr_A0A7U7YJQ9_A0A7U7YJQ9_LISMN	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
tr_A0A7U9H2G9_A0A7U9H2G9_CLOBU	0	2	1	2	1	0	4	1	0	0	0	0	1	0	0	0	0	0	2	0	0
tr_A0A7U9RN19_A0A7U9RN19_LACJH	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr_A0A7W3JRW1_A0A7W3JRW1_9MICO	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A7W7QBI2_A0A7W7QBI2_9PSEU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0
tr_A0A7W8H7H0_A0A7W8H7H0_9FIRM	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	0	1	4	1
tr_A0A7X0ZD69_A0A7X0ZD69_9LIST	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
tr_A0A7X1A1P2_A0A7X1A1P2_9LIST	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0
tr_A0A7X2MYK2_A0A7X2MYK2_9CLOT	0	1	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0
tr_A0A7X2NRG6_A0A7X2NRG6_9FIRM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
tr_A0A7X2P163_A0A7X2P163_9FIRM	2	2	3	2	1	1	4	4	3	2	5	5	4	4	3	3	13	5	2	9	2
tr_A0A7X2P741_A0A7X2P741_9FIRM	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0
tr_A0A7X2PDY7_A0A7X2PDY7_9SPIO	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	4	1	0	1	0
tr_A0A7X2T3J2_A0A7X2T3J2_9FIRM	0	0	0	0	0	0	0	1	1	0	0	0	1	2	2	1	5	2	0	6	1
tr_A0A7X2TD73_A0A7X2TD73_9CLOT	2	2	2	1	1	0	5	3	4	1	2	3	5	5	4	6	16	5	3	10	3
tr_A0A7X2TKD6_A0A7X2TKD6_9FIRM	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	4	2	1	5	2
tr_A0A7X2TPQ1_A0A7X2TPQ1_9SPIO	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	3	2	0	6	0
tr_A0A7X3D632_A0A7X3D632_ENTGA	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	1	1	1	0
tr_A0A7X3MIN2_A0A7X3MIN2_9FIRM	1	0	1	1	0	0	1	1	0	1	0	0	1	9	1	2	45	14	1	15	4
tr_A0A7X9NIY8_A0A7X9NIY8_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
tr_A0A7X9RL84_A0A7X9RL84_9ENTE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	1	1
tr_A0A7Z9DHY2_A0A7Z9DHY2_ENTHR	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	1
tr_A0A7Z9DKE4_A0A7Z9DKE4_ENTHR	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0
tr_A0A806IB67_A0A806IB67_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0
tr_A0A806IYD4_A0A806IYD4_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0
tr_A0A806LHU2_A0A806LHU2_9BACI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
tr_A0A810PXY7_A0A810PXY7_9FIRM	1	1	1	1	1	1	1	1	1	0	0	1	0	2	2	4	11	5	0	8	1
tr_A0A810PZM8_A0A810PZM8_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	2	1
tr_A0A810Q9E6_A0A810Q9E6_9FIRM	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	2	0
tr_A0A810QG66_A0A810QG66_9FIRM	5	2	1	3	4	1	0	1	2	10	1	2	14	60	33	7	158	151	16	102	82
tr_A0A822LPB6_A0A822LPB6_9FIRM	1	1	2	1	1	0	2	1	1	2	2	3	1	2	2	2	6	3	1	8	2
tr_A0A823J3B1_A0A823J3B1_LISMN	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0
tr_A0A828QET5_A0A828QET5_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
tr_A0A828QFA6_A0A828QFA6_ENTFC	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	2	1	0	3	1
tr_A0A828QT36_A0A828QT36_ENTFL	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	4	1	2	0	1	1
tr_A0A829ABY7_A0A829ABY7_ENTFC	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1
tr_A0A829ETJ4_A0A829ETJ4_ENTFC	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0
tr_A0A829F1A8_A0A829F1A8_ENTFC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
tr_A0A829NL13_A0A829NL13_RUMGN	1	0	1	1	0	0	1	1	1	0	1	2	1	1	1	2	6	2	0	2	2
tr_A0A831PPV1_A0A831PPV1_9BACT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tr_A0A837DWL8_A0A837DWL8_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0
tr_A0A837IVR1_A0A837IVR1_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0
tr_A0A837P1C7_A0A837P1C7_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0
tr_A0A837RN10_A0A837RN10_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	2	1
tr_A0A838ZNL6_A0A838ZNL6_ENTHR	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	4	1
tr_A0A841BJN2_A0A841BJN2_9ACTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1
tr_A0A841ZKD8_A0A841ZKD8_9LIST	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
tr_A0A842GZT8_A0A842GZT8_9NOCA	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0
tr_A0A844FU63_A0A844FU63_9FIRM	1	0	1	1	0	0	1	1	1	0	1	1	0	1	1	2	1	0	0	1	0
tr_A0A844GIR0_A0A844GIR0_9FIRM	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	2	1	0	1	0
tr_A0A844GMP2_A0A844GMP2_9FIRM	0	0	0	1	0	0	1	0	0	1	1	1	1	2	1	2	3	1	1	3	2
tr_A0A844JNQ7_A0A844JNQ7_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	0	2	1
tr_A0A844P1W4_A0A844P1W4_ALIFS	0	0	0	0	0	0	0	0	0	0	0	0	21	18	10	35	15	13	0	3	0
tr_A0A845QFI0_A0A845QFI0_9FIRM	2	2	3	2	0	0	4	3	3	1	2	3	2	6	4	5	13	6	2	17	3
tr_A0A850HF69_A0A850HF69_9FIRM	1	0	1	1	0	0	1	1	0	2	0	0	2	6	2	1	20	9	1	8	4
tr_A0A852T2K3_A0A852T2K3_9MICO	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	2	0	0	1	0
tr_A0A852WV95_A0A852WV95_9MICO	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0
tr_A0A853DP90_A0A853DP90_9MICO	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0
tr_A0A853NS78_A0A853NS78_VIBSP	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tr_A0A855A885_A0A855A885_9FIRM	0	0	0	0	1	0	1	2	0	0	1	1	0	9	0	2	4	3	3	14	5
tr_A0A856KDH0_A0A856KDH0_LEVBR	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0
tr_A0A8B2RPQ9_A0A8B2RPQ9_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
tr_A0A8B2XLX2_A0A8B2XLX2_9FIRM	2	1	1	1	0	0	1	1	1	1	0	0	3	7	5	2	26	14	3	11	6
tr_A0A8B2Z4H6_A0A8B2Z4H6_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
tr_A0A8B3A5C6_A0A8B3A5C6_9FIRM	1	0	0	0	0	0	0	0	1	0	0	0	1	4	1	1	20	8	1	6	2
tr_A0A8B3F4H8_A0A8B3F4H8_LACLL	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	1
tr_A0A8D4SSW8_A0A8D4SSW8_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
tr_A0A8D9P2C4_A0A8D9P2C4_9FIRM	1	1	2	1	1	0	1	1	1	1	1	1	0	2	1	1	3	2	0	7	1
tr_A0A8E1RD44_A0A8E1RD44_CLOBU	0	2	1	2	1	0	4	1	0	0	0	0	1	0	0	0	0	0	2	0	0
tr_A0A8E3UTK9_A0A8E3UTK9_9LACO	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A8E3UWJ5_A0A8E3UWJ5_9LACO	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
tr_A0A8F5DVT9_A0A8F5DVT9_9FIRM	1	0	2	1	1	0	2	2	3	1	2	2	1	2	1	4	1	2	1	4	2
tr_A0A8H9G6M3_A0A8H9G6M3_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	3	0
tr_A0A8H9UU81_A0A8H9UU81_CLOPF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
tr_A0A8I0Q0T5_A0A8I0Q0T5_MORMO	0	0	0	2	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	10	0
tr_A0A8J3RNT3_A0A8J3RNT3_9ACTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
tr_A0A8J3ZI13_A0A8J3ZI13_9ACTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
tr_A0A8S6XIB5_A0A8S6XIB5_ENTFL	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	1	2	0	1	1
tr_A0A916TGJ4_A0A916TGJ4_9HYPH	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
tr_A0A916VDJ9_A0A916VDJ9_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	4	0	1	0
tr_A0A917JHP3_A0A917JHP3_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
tr_A0A917LFI7_A0A917LFI7_9BACI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4
tr_A0A921EIH3_A0A921EIH3_LACJH	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr_A0A921IL61_A0A921IL61_9FIRM	6	2	3	3	2	1	1	1	1	6	1	2	17	63	48	19	435	194	20	124	75
tr_A0A921IVE9_A0A921IVE9_9ACTN	0	0	0	1	0	0	1	0	0	1	0	0	2	6	3	2	19	11	1	11	5
tr_A0A921J6A0_A0A921J6A0_9ACTN	0	0	0	0	0	0	0	0	0	1	0	0	2	7	3	2	21	11	1	7	6
tr_A0A921LGU1_A0A921LGU1_9FIRM	0	0	0	0	0	0	0	1	1	1	0	1	2	3	2	1	1	0	1	1	1
tr_A0A921LP83_A0A921LP83_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	1	1
tr_A0A921MYX5_A0A921MYX5_9FIRM	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0
tr_A0A921NCW1_A0A921NCW1_9BACL	0	0	0	1	0	0	1	0	0	0	0	0	1	3	2	1	9	6	1	5	3
tr_A0A923NAW5_A0A923NAW5_9FIRM	0	0	2	1	1	0	1	1	2	1	1	2	1	3	1	1	6	5	1	7	2
tr_A0A926DJX1_A0A926DJX1_9FIRM	0	1	1	2	0	1	0	0	0	0	0	0	0	1	0	1	2	1	0	1	1
tr_A0A926DVY3_A0A926DVY3_9FIRM	5	3	6	4	2	1	7	6	8	4	6	8	6	11	8	6	22	11	4	28	5
tr_A0A926EME8_A0A926EME8_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	16	8	1	5	2
tr_A0A926F916_A0A926F916_9FIRM	1	1	2	1	0	0	1	1	0	0	1	1	0	2	1	1	3	2	0	8	1
tr_A0A926IEI1_A0A926IEI1_9FIRM	0	1	1	1	1	0	2	1	0	0	0	0	2	0	0	0	0	0	3	1	0
tr_A0A927CU68_A0A927CU68_9BACI	0	2	1	2	1	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0
tr_A0A927U9H8_A0A927U9H8_9FIRM	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0
tr_A0A928BVX3_A0A928BVX3_PRERU	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	4	0
tr_A0A934TM50_A0A934TM50_9RHOB	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
tr_A0A938XF07_A0A938XF07_9CLOT	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	0	0	1	1
tr_A0A938YVH5_A0A938YVH5_LIMMU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	1	0
tr_A0A939BD13_A0A939BD13_9CLOT	0	0	0	0	0	0	0	1	0	1	0	0	1	2	2	0	0	0	1	2	1
tr_A0A939BKC2_A0A939BKC2_9CLOT	0	0	0	0	0	0	0	1	0	1	0	0	1	2	2	0	1	0	1	2	1
tr_A0A941GQQ8_A0A941GQQ8_ENTCA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0
tr_A0A943A9P0_A0A943A9P0_9FIRM	1	1	2	2	1	1	2	2	1	1	1	2	7	3	2	3	13	6	3	8	2
tr_A0A943BNX3_A0A943BNX3_9ACTN	0	0	0	0	0	0	0	0	0	1	0	0	1	3	1	1	10	6	1	6	3
tr_A0A943D9G3_A0A943D9G3_9FIRM	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	2	3	1	0	2	1
tr_A0A943IDB3_A0A943IDB3_9FIRM	6	2	4	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
tr_A0A943MCL3_A0A943MCL3_9FIRM	1	1	1	1	0	0	2	2	1	1	3	4	1	3	1	3	11	3	1	7	1
tr_A0A943SFE2_A0A943SFE2_PARBF	0	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0
tr_A0A943UHS8_A0A943UHS8_9FIRM	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	2	5	2	0	2	1
tr_A0A975S879_A0A975S879_9MICC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
tr_A3UPW3_A3UPW3_VIBS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tr_A3ZTE6_A3ZTE6_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
tr_A5HKP3_A5HKP3_LACAI	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr_A5ZM11_A5ZM11_9FIRM	0	0	0	0	0	0	1	1	1	0	1	1	1	2	1	1	2	1	0	4	1
tr_A5ZWR0_A5ZWR0_9FIRM	0	0	0	0	0	0	1	0	0	0	1	2	2	1	1	1	5	2	1	2	1
tr_A6BGZ5_A6BGZ5_9FIRM	0	0	1	0	0	0	2	1	0	0	1	2	3	2	1	1	7	3	1	3	1
tr_A6LZL1_A6LZL1_CLOB8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
tr_A7AYV0_A7AYV0_RUMGV	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	2	5	2	0	2	1
tr_A7UZ46_A7UZ46_BACUC	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
tr_A7VQ44_A7VQ44_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	1	1
tr_A7VXC0_A7VXC0_9FIRM	0	0	0	0	1	0	1	2	0	0	1	1	0	8	0	2	3	3	2	14	5
tr_A8RCC5_A8RCC5_9FIRM	1	1	0	1	0	0	2	1	1	1	0	0	3	7	3	4	71	17	2	11	5
tr_A8RH30_A8RH30_ENTBW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
tr_A8RJ50_A8RJ50_ENTBW	1	0	0	0	0	0	0	0	1	0	0	0	1	4	2	1	25	10	1	8	2
tr_A8RLF4_A8RLF4_ENTBW	1	0	0	1	1	0	1	1	0	0	0	0	1	9	1	1	13	8	0	12	4
tr_A8RLG2_A8RLG2_ENTBW	0	0	0	1	0	0	0	0	0	0	0	0	1	6	1	1	9	4	1	14	4
tr_A8RN92_A8RN92_ENTBW	0	0	1	0	0	0	1	0	0	0	0	1	1	2	0	2	5	2	1	4	1
tr_A8SVL9_A8SVL9_9FIRM	1	1	2	1	1	0	2	2	2	1	1	2	0	2	2	1	5	3	1	10	2
tr_B0A6U0_B0A6U0_9FIRM	0	1	0	1	0	0	2	1	0	0	0	0	1	0	0	1	0	0	2	0	0
tr_B1BP69_B1BP69_CLOPF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
tr_B1C4T2_B1C4T2_9FIRM	0	0	0	0	0	0	0	0	0	1	0	0	2	7	3	3	7	4	0	16	6
tr_B1HQM9_B1HQM9_LYSSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
tr_B1PM93_B1PM93_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
tr_B1R6H8_B1R6H8_CLOPF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
tr_B1R9T6_B1R9T6_CLOPF	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	3	1
tr_B1UZB0_B1UZB0_CLOPF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
tr_B5ACH5_B5ACH5_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
tr_B5CMZ6_B5CMZ6_9FIRM	1	1	2	1	0	0	2	2	1	1	4	4	1	4	2	3	12	3	1	10	2
tr_B5LVL5_B5LVL5_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
tr_B6FXH3_B6FXH3_PEPHT	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	3	1	1	1	1	0
tr_B7AU47_B7AU47_9FIRM	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	3	1
tr_B7AVX6_B7AVX6_9FIRM	1	1	1	1	1	0	2	1	1	1	1	1	1	3	3	4	8	4	0	6	1
tr_B7J975_B7J975_ACIF2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
tr_B9V0U3_B9V0U3_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
tr_B9V401_B9V401_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
tr_B9V402_B9V402_LACPN	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	3	0	0	2
tr_B9YEB9_B9YEB9_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	19	4	1	2	0
tr_C0CR88_C0CR88_BLAHS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	3	0
tr_C0EDC4_C0EDC4_9FIRM	1	0	1	1	1	0	1	1	1	1	1	0	1	12	2	1	11	5	1	17	4
tr_C0ERS1_C0ERS1_9FIRM	0	0	0	1	0	0	1	1	1	1	3	4	1	4	2	3	5	3	1	10	1
tr_C0EW54_C0EW54_9FIRM	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	2	1	0	0	0
tr_C0FNH6_C0FNH6_9FIRM	2	1	1	1	0	0	2	2	2	1	1	2	2	3	3	3	7	4	1	11	3
tr_C0FVR9_C0FVR9_9FIRM	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	1	0	1	0
tr_C0FZJ2_C0FZJ2_9FIRM	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	1	2	1	1	3	1
tr_C2CHS4_C2CHS4_9FIRM	1	0	0	0	1	0	0	0	0	1	1	0	2	12	12	4	65	35	3	28	16
tr_C2E3X0_C2E3X0_LACJH	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_C2E6V6_C2E6V6_LACJH	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
tr_C2EIL7_C2EIL7_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
tr_C4FAG1_C4FAG1_9ACTN	1	0	0	0	0	0	0	0	0	1	0	0	1	3	1	2	13	8	1	7	4
tr_C4IFX8_C4IFX8_CLOBU	0	2	1	2	1	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0
tr_C6LHK8_C6LHK8_9FIRM	2	2	3	2	1	0	3	3	3	2	2	4	1	9	5	5	12	5	2	22	3
tr_C6PU30_C6PU30_9CLOT	4	4	4	6	0	1	8	4	4	4	1	0	12	17	8	5	75	24	8	29	9
tr_C7AQW4_C7AQW4_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
tr_C7AQW5_C7AQW5_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
tr_C7AQW7_C7AQW7_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
tr_C7AQX0_C7AQX0_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
tr_C7AQX4_C7AQX4_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
